session_ID,User_ID,User_type,El_kWh,Duration_hours,Start_plugin_hour,month_plugin,weekdays_plugin,temp,wind_spd,clouds,traffic_density,Flex_3_6kW,Flex_7_2kW
6289,AsO8-1,Private,6.73,1.402222222,17,Jan,Friday,3.3,1.8,100,1136.4,33.901,91.168
6290,UT15-1,Private,5.34,22.99111111,18,Jan,Friday,3.3,1.8,100,875.0,38.792,107.858
6291,Share-8,Shared,18.78,17.00694444,18,Jan,Friday,3.3,1.8,100,875.0,2.32,7.2
6292,NR1-2,Private,4.28,23.27805556,18,Jan,Friday,3.3,1.8,100,875.0,38.792,107.858
6293,AsO8-4,Private,7.3,14.935,18,Jan,Friday,3.3,1.8,100,875.0,38.792,107.858
6294,AsO4-2,Private,9.43,18.26194444,18,Jan,Friday,3.3,1.8,100,875.0,38.792,107.858
6295,Share-36,Shared,7.67,3.935833333,19,Jan,Friday,3.3,1.8,100,645.0,1.756,3.512
6296,NR1-1,Private,6.6,60.04472222,19,Jan,Friday,3.3,1.8,100,645.0,46.494,122.124
6297,Bl2-4,Private,10.82,13.10694444,19,Jan,Friday,3.3,1.8,100,645.0,46.494,122.124
6298,AsO10-1,Private,11.06,15.98333333,19,Jan,Friday,3.3,1.8,100,645.0,46.494,122.124
6299,SR2-3,Private,38.16,12.70277778,20,Jan,Friday,3.3,1.8,100,505.4,48.44,148.11
6300,SR4-1,Private,16.78,16.42638889,20,Jan,Friday,3.3,1.8,100,505.4,48.44,148.11
6301,Bl2-5,Private,6.51,9.931111111,23,Jan,Friday,3.3,1.8,100,239.0,77.9,180.0
6302,UT2-1,Private,22.78,7.511111111,0,Jan,Saturday,0.5,1.7,97,163.0,79.2,181.65
6303,Bl2-2,Private,17.54,7.516111111,5,Jan,Saturday,0.5,1.7,97,66.4,93.6,201.6
6304,AdA1-1,Private,7.37,3.191111111,7,Jan,Saturday,0.5,1.7,97,202.8,100.62,201.6
6305,AdO3-4,Private,13.36,27.49166667,12,Jan,Saturday,0.5,1.7,97,1137.8,60.314,125.394
6306,AdO3-3,Private,4.69,1.313333333,12,Jan,Saturday,0.5,1.7,97,1137.8,60.314,125.394
6307,UT7-2,Private,4.52,22.6725,13,Jan,Saturday,0.5,1.7,97,1206.8,44.57,84.142
6308,MS1-1,Private,6.12,20.94777778,13,Jan,Saturday,0.5,1.7,97,1206.8,44.57,84.142
6309,UT1-2,Private,28.13,17.00805556,13,Jan,Saturday,0.5,1.7,97,1206.8,44.57,84.142
6310,AsO4-2,Private,3.76,2.425277778,14,Jan,Saturday,0.5,1.7,97,1335.0,35.705,91.852
6311,Share-7,Shared,14.74,2.474444444,14,Jan,Saturday,0.5,1.7,97,1335.0,3.469,7.398
6312,AdO3-3,Private,16.51,19.97583333,14,Jan,Saturday,0.5,1.7,97,1335.0,35.705,91.852
6313,Bl2-5,Private,5.66,6.688888889,14,Jan,Saturday,0.5,1.7,97,1335.0,35.705,91.852
6314,Share-36,Shared,0.15,0.048333333,14,Jan,Saturday,0.5,1.7,97,1335.0,3.469,7.398
6315,Share-36,Shared,1.5,1.373611111,14,Jan,Saturday,0.5,1.7,97,1335.0,3.469,7.398
6316,Bl2-7,Private,5.44,26.27166667,14,Jan,Saturday,0.5,1.7,97,1335.0,35.705,91.852
6317,Share-29,Shared,12.9,3.644722222,14,Jan,Saturday,0.5,1.7,97,1335.0,3.469,7.398
6318,AsO4-3,Shared,8.0,2.486388889,15,Jan,Saturday,0.5,1.7,97,1293.6,0.0,1.19
6319,AsO10-2,Private,4.78,27.57611111,15,Jan,Saturday,0.5,1.7,97,1293.6,39.89,99.862
6320,AsO10-1,Private,8.05,16.65916667,16,Jan,Saturday,0.5,1.7,97,1148.6,45.755,90.218
6321,UT1-1,Private,7.45,4.026944444,16,Jan,Saturday,0.5,1.7,97,1148.6,45.755,90.218
6322,UT15-2,Private,6.12,39.27166667,16,Jan,Saturday,0.5,1.7,97,1148.6,45.755,90.218
6323,AsO8-4,Private,6.78,18.31611111,17,Jan,Saturday,0.5,1.7,97,1013.8,40.247,111.156
6324,Bl2-3,Private,47.1,19.60277778,17,Jan,Saturday,0.5,1.7,97,1013.8,40.247,111.156
6325,MS1-2,Private,4.0,1.096111111,17,Jan,Saturday,0.5,1.7,97,1013.8,40.247,111.156
6326,UT15-1,Private,3.45,70.85472222,17,Jan,Saturday,0.5,1.7,97,1013.8,40.247,111.156
6327,Share-12,Shared,26.39,4.497777778,17,Jan,Saturday,0.5,1.7,97,1013.8,0.88,14.4
6328,Ris-1,Private,13.8,41.62583333,18,Jan,Saturday,0.5,1.7,97,850.0,43.68,122.22
6329,SR2-1,Private,7.13,14.46527778,18,Jan,Saturday,0.5,1.7,97,850.0,43.68,122.22
6330,Bl2-8,Private,10.52,19.01611111,18,Jan,Saturday,0.5,1.7,97,850.0,43.68,122.22
6331,AsO4-2,Private,6.19,35.815,18,Jan,Saturday,0.5,1.7,97,850.0,43.68,122.22
6332,Share-25,Shared,42.48,20.86444444,18,Jan,Saturday,0.5,1.7,97,850.0,0.292,4.664
6333,MS1-2,Private,14.64,22.465,18,Jan,Saturday,0.5,1.7,97,850.0,43.68,122.22
6334,UT2-1,Private,8.75,22.39722222,18,Jan,Saturday,0.5,1.7,97,850.0,43.68,122.22
6335,AdA6-1,Private,6.5,36.36666667,19,Jan,Saturday,0.5,1.7,97,604.2,57.6,128.52
6336,SR14-2,Private,22.63,3.145833333,19,Jan,Saturday,0.5,1.7,97,604.2,57.6,128.52
6337,AdO1-2,Private,6.59,15.84972222,19,Jan,Saturday,0.5,1.7,97,604.2,57.6,128.52
6338,Bl2-1,Private,9.98,13.97111111,20,Jan,Saturday,0.5,1.7,97,419.0,56.642,150.644
6339,Share-20,Shared,1.32,0.3825,20,Jan,Saturday,0.5,1.7,97,419.0,0.057,1.434
6340,MS11-1,Private,17.57,35.22555556,22,Jan,Saturday,0.5,1.7,97,295.0,75.82,165.62
6341,SR14-2,Private,41.21,14.17666667,23,Jan,Saturday,0.5,1.7,97,272.6,82.8,168.18
6342,AdO1-1,Private,19.66,14.73472222,0,Jan,Sunday,3.4,5.0,98,213.2,82.8,174.43
6343,SR4-1,Private,13.02,11.91083333,0,Jan,Sunday,3.4,5.0,98,213.2,82.8,174.43
6344,Bl2-5,Private,7.98,18.3075,0,Jan,Sunday,3.4,5.0,98,213.2,82.8,174.43
6345,Share-20,Shared,15.96,10.02277778,1,Jan,Sunday,3.4,5.0,98,169.8,0.0,7.2
6346,AsO4-1,Private,9.7,8.938611111,2,Jan,Sunday,3.4,5.0,98,163.2,84.3,193.88
6347,Share-36,Shared,8.58,4.074444444,11,Jan,Sunday,3.4,5.0,98,574.6,6.982,13.964
6348,Share-28,Shared,23.46,3.803333333,11,Jan,Sunday,3.4,5.0,98,574.6,6.982,13.964
6349,Share-4,Shared,7.06,2.237222222,11,Jan,Sunday,3.4,5.0,98,574.6,6.982,13.964
6350,AdO1-4,Private,22.4,3.850555556,12,Jan,Sunday,3.4,5.0,98,817.2,69.37,138.74
6351,NR1-2,Private,3.7,17.64666667,13,Jan,Sunday,3.4,5.0,98,874.4,63.334,141.068
6352,AsO4-3,Shared,7.02,3.431944444,13,Jan,Sunday,3.4,5.0,98,874.4,6.334,19.468
6353,MS1-1,Private,5.76,21.29611111,13,Jan,Sunday,3.4,5.0,98,874.4,63.334,141.068
6354,SR2-1,Private,23.05,30.74472222,13,Jan,Sunday,3.4,5.0,98,874.4,63.334,141.068
6355,UT7-1,Private,17.65,2.682777778,13,Jan,Sunday,3.4,5.0,98,874.4,63.334,141.068
6356,AsO2-1,Private,7.64,23.48111111,13,Jan,Sunday,3.4,5.0,98,874.4,63.334,141.068
6357,AsO10-1,Private,5.67,16.96666667,14,Jan,Sunday,3.4,5.0,98,1032.0,61.285,129.53
6358,Bl2-3,Private,9.85,17.04833333,14,Jan,Sunday,3.4,5.0,98,1032.0,61.285,129.53
6359,AdO1-2,Private,3.02,17.03388889,14,Jan,Sunday,3.4,5.0,98,1032.0,61.285,129.53
6360,Share-6,Shared,25.71,4.204722222,15,Jan,Sunday,3.4,5.0,98,1185.0,6.74,14.584
6361,Ris-2,Private,3.71,0.487222222,16,Jan,Sunday,3.4,5.0,98,1145.2,67.428,153.016
6362,Share-8,Shared,16.45,4.109166667,16,Jan,Sunday,3.4,5.0,98,1145.2,1.975,3.95
6363,Ris-2,Private,40.25,14.15222222,16,Jan,Sunday,3.4,5.0,98,1145.2,67.428,153.016
6364,AsO8-4,Private,7.53,15.10916667,16,Jan,Sunday,3.4,5.0,98,1145.2,67.428,153.016
6365,NR1-3,Private,34.78,13.99305556,17,Jan,Sunday,3.4,5.0,98,1033.2,62.314,135.238
6366,AdO1-3,Private,30.74,16.38083333,17,Jan,Sunday,3.4,5.0,98,1033.2,62.314,135.238
6367,Share-5,Shared,30.21,4.109166667,17,Jan,Sunday,3.4,5.0,98,1033.2,0.0,0.0
6368,AdO1-4,Private,52.73,12.95305556,17,Jan,Sunday,3.4,5.0,98,1033.2,62.314,135.238
6369,Share-7,Shared,53.52,13.83916667,17,Jan,Sunday,3.4,5.0,98,1033.2,0.0,0.0
6370,Share-20,Shared,1.32,0.382777778,18,Jan,Sunday,3.4,5.0,98,900.6,0.058,5.356
6371,AsO8-1,Private,17.68,14.67388889,18,Jan,Sunday,3.4,5.0,98,900.6,60.297,134.454
6372,Bl2-8,Private,9.18,12.36694444,19,Jan,Sunday,3.4,5.0,98,680.4,60.504,125.228
6373,SR2-3,Private,9.19,1.328055556,19,Jan,Sunday,3.4,5.0,98,680.4,60.504,125.228
6374,MS1-2,Private,5.78,11.17944444,19,Jan,Sunday,3.4,5.0,98,680.4,60.504,125.228
6375,AsO4-1,Private,4.25,11.07222222,20,Jan,Sunday,3.4,5.0,98,673.6,61.2,139.012
6376,Bl2-7,Private,3.13,11.72333333,20,Jan,Sunday,3.4,5.0,98,673.6,61.2,139.012
6377,SR2-3,Private,49.97,10.99861111,20,Jan,Sunday,3.4,5.0,98,673.6,61.2,139.012
6378,Bl2-5,Private,4.04,10.64333333,21,Jan,Sunday,3.4,5.0,98,470.4,68.56,168.91
6379,Bl2-4,Private,28.68,12.15861111,21,Jan,Sunday,3.4,5.0,98,470.4,68.56,168.91
6380,UT7-5,Private,9.26,10.33472222,21,Jan,Sunday,3.4,5.0,98,470.4,68.56,168.91
6381,AsO4-3,Shared,6.35,8.623888889,22,Jan,Sunday,3.4,5.0,98,312.8,0.0,0.0
6382,Bl2-2,Private,13.55,9.285555556,22,Jan,Sunday,3.4,5.0,98,312.8,78.52,185.45
6383,AdA1-1,Private,2.93,38.64055556,1,Jan,Monday,8.3,6.2,100,41.4,87.88,219.72
6384,SR2-2,Private,6.86,7.482222222,12,Jan,Monday,8.3,6.2,100,1030.0,18.0,36.0
6385,AsO4-3,Shared,5.4,4.987222222,14,Jan,Monday,8.3,6.2,100,1314.2,0.0,0.0
6386,UT15-2,Private,13.64,4.806111111,14,Jan,Monday,8.3,6.2,100,1314.2,17.5,36.0
6387,AdA6-1,Private,3.91,16.90888889,14,Jan,Monday,8.3,6.2,100,1314.2,17.5,36.0
6388,NR1-1,Private,5.53,18.45055556,15,Jan,Monday,8.3,6.2,100,2174.0,18.05,40.01
6389,Ris-1,Private,9.28,20.20666667,15,Jan,Monday,8.3,6.2,100,2174.0,18.05,40.01
6390,UT1-1,Private,13.26,5.182222222,15,Jan,Monday,8.3,6.2,100,2174.0,18.05,40.01
6391,AsO6-1,Private,6.02,15.70916667,15,Jan,Monday,8.3,6.2,100,2174.0,18.05,40.01
6392,Ris-2,Private,4.6,3.6425,15,Jan,Monday,8.3,6.2,100,2174.0,18.05,40.01
6393,AsO8-4,Private,2.85,0.947222222,16,Jan,Monday,8.3,6.2,100,1707.0,22.87,66.78
6394,Bl2-8,Private,14.5,14.85361111,16,Jan,Monday,8.3,6.2,100,1707.0,22.87,66.78
6395,Bl2-7,Private,2.49,14.20916667,18,Jan,Monday,8.3,6.2,100,934.8,40.72,95.9
6396,NR1-2,Private,9.27,12.49972222,18,Jan,Monday,8.3,6.2,100,934.8,40.72,95.9
6397,AdO1-2,Private,5.04,13.98833333,19,Jan,Monday,8.3,6.2,100,804.0,42.752,103.354
6398,AsO8-4,Private,7.36,12.21583333,19,Jan,Monday,8.3,6.2,100,804.0,42.752,103.354
6399,Share-22,Shared,14.71,3.051388889,19,Jan,Monday,8.3,6.2,100,804.0,2.174,4.348
6400,AsO10-1,Private,4.72,1.606111111,19,Jan,Monday,8.3,6.2,100,804.0,42.752,103.354
6401,Bl2-5,Private,5.82,12.33694444,19,Jan,Monday,8.3,6.2,100,804.0,42.752,103.354
6402,AsO4-1,Private,8.61,11.4525,20,Jan,Monday,8.3,6.2,100,639.2,34.386,96.332
6403,Bl2-1,Shared,6.54,1.847222222,20,Jan,Monday,8.3,6.2,100,639.2,0.0,0.0
6404,UT7-2,Private,13.0,11.15305556,20,Jan,Monday,8.3,6.2,100,639.2,34.386,96.332
6405,AsO4-2,Private,7.19,9.2625,21,Jan,Monday,8.3,6.2,100,540.4,44.862,100.514
6406,Share-18,Shared,57.76,9.425,21,Jan,Monday,8.3,6.2,100,540.4,0.0,8.39
6407,AdO1-1,Private,23.38,8.583055556,21,Jan,Monday,8.3,6.2,100,540.4,44.862,100.514
6408,AsO10-2,Private,10.93,9.913888889,22,Jan,Monday,8.3,6.2,100,418.6,48.81,112.05
6409,UT7-3,Private,11.53,10.46305556,22,Jan,Monday,8.3,6.2,100,418.6,48.81,112.05
6410,AsO10-1,Private,7.54,8.2975,22,Jan,Monday,8.3,6.2,100,418.6,48.81,112.05
6411,NR1-1,Private,8.86,18.41083333,13,Jan,Tuesday,3.1,6.4,97,1069.4,10.8,21.6
6412,AsO10-1,Private,4.48,3.343888889,13,Jan,Tuesday,3.1,6.4,97,1069.4,10.8,21.6
6413,Share-29,Shared,13.2,3.691388889,14,Jan,Tuesday,3.1,6.4,97,1344.4,0.0,0.0
6414,Share-12,Shared,23.38,4.299722222,14,Jan,Tuesday,3.1,6.4,97,1344.4,0.0,0.0
6415,AsO4-3,Shared,9.32,3.211666667,14,Jan,Tuesday,3.1,6.4,97,1344.4,0.0,0.0
6416,AsO4-2,Private,6.5,4.369444444,14,Jan,Tuesday,3.1,6.4,97,1344.4,10.8,26.62
6417,UT15-2,Private,15.89,16.99583333,14,Jan,Tuesday,3.1,6.4,97,1344.4,10.8,26.62
6418,Ris-1,Private,0.18,0.058611111,15,Jan,Tuesday,3.1,6.4,97,2132.6,13.877,28.968
6419,Ris-1,Private,13.0,1.735555556,15,Jan,Tuesday,3.1,6.4,97,2132.6,13.877,28.968
6420,AdO3-1,Shared,3.89,2.669722222,15,Jan,Tuesday,3.1,6.4,97,2132.6,0.0,7.84
6421,AsO6-1,Private,7.14,15.73083333,15,Jan,Tuesday,3.1,6.4,97,2132.6,13.877,28.968
6422,Bl2-3,Private,34.37,15.72027778,15,Jan,Tuesday,3.1,6.4,97,2132.6,13.877,28.968
6423,UT2-1,Private,17.02,16.74916667,16,Jan,Tuesday,3.1,6.4,97,1680.2,13.097,32.82
6424,Bl2-5,Private,7.1,3.103888889,16,Jan,Tuesday,3.1,6.4,97,1680.2,13.097,32.82
6425,AsO4-1,Private,7.94,15.21222222,16,Jan,Tuesday,3.1,6.4,97,1680.2,13.097,32.82
6426,Share-1,Shared,13.32,2.638333333,16,Jan,Tuesday,3.1,6.4,97,1680.2,2.53,21.6
6427,UT7-1,Private,19.53,15.10361111,16,Jan,Tuesday,3.1,6.4,97,1680.2,13.097,32.82
6428,UT15-1,Private,3.06,17.06833333,16,Jan,Tuesday,3.1,6.4,97,1680.2,13.097,32.82
6429,Ris-1,Private,6.41,20.4325,16,Jan,Tuesday,3.1,6.4,97,1680.2,13.097,32.82
6430,Bl2-7,Private,9.38,15.36805556,17,Jan,Tuesday,3.1,6.4,97,1081.2,15.218,62.276
6431,UT7-3,Private,4.36,14.96611111,17,Jan,Tuesday,3.1,6.4,97,1081.2,15.218,62.276
6432,AsO2-1,Private,13.06,67.3425,17,Jan,Tuesday,3.1,6.4,97,1081.2,15.218,62.276
6433,AsO10-1,Private,4.65,13.7575,17,Jan,Tuesday,3.1,6.4,97,1081.2,15.218,62.276
6434,Ris-2,Private,6.27,12.99194444,17,Jan,Tuesday,3.1,6.4,97,1081.2,15.218,62.276
6435,Bl2-8,Private,21.15,13.27583333,18,Jan,Tuesday,3.1,6.4,97,911.4,26.36,88.56
6436,SR4-1,Private,13.84,14.01027778,18,Jan,Tuesday,3.1,6.4,97,911.4,26.36,88.56
6437,AsO8-4,Private,7.54,12.82722222,18,Jan,Tuesday,3.1,6.4,97,911.4,26.36,88.56
6438,Share-11,Shared,11.01,3.523611111,19,Jan,Tuesday,3.1,6.4,97,777.4,0.0,0.396
6439,MS1-2,Private,11.26,11.50027778,19,Jan,Tuesday,3.1,6.4,97,777.4,35.384,101.278
6440,UT7-2,Private,6.22,3.605,19,Jan,Tuesday,3.1,6.4,97,777.4,35.384,101.278
6441,UT1-1,Private,10.75,3.043888889,19,Jan,Tuesday,3.1,6.4,97,777.4,35.384,101.278
6442,Share-16,Shared,62.43,14.32361111,19,Jan,Tuesday,3.1,6.4,97,777.4,0.0,0.396
6443,SR14-2,Private,45.67,11.955,20,Jan,Tuesday,3.1,6.4,97,679.4,40.94,124.2
6444,UT1-2,Private,26.53,12.54777778,20,Jan,Tuesday,3.1,6.4,97,679.4,40.94,124.2
6445,NR1-2,Private,8.97,9.685833333,21,Jan,Tuesday,3.1,6.4,97,544.8,54.15,150.69
6446,AdO3-2,Private,8.25,18.95361111,21,Jan,Tuesday,3.1,6.4,97,544.8,54.15,150.69
6447,AsO4-2,Private,8.34,8.725,21,Jan,Tuesday,3.1,6.4,97,544.8,54.15,150.69
6448,AdO1-1,Private,10.13,8.606666667,21,Jan,Tuesday,3.1,6.4,97,544.8,54.15,150.69
6449,AdA6-1,Private,4.98,9.209444444,22,Jan,Tuesday,3.1,6.4,97,404.6,62.606,153.952
6450,Bl2-5,Private,2.85,0.801944444,22,Jan,Tuesday,3.1,6.4,97,404.6,62.606,153.952
6451,UT1-1,Private,6.44,8.848611111,23,Jan,Tuesday,3.1,6.4,97,172.6,63.697,178.374
6452,MS11-1,Private,22.66,10.21,23,Jan,Tuesday,3.1,6.4,97,172.6,63.697,178.374
6453,Bl2-5,Private,8.24,7.954722222,23,Jan,Tuesday,3.1,6.4,97,172.6,63.697,178.374
6454,AdO1-2,Private,4.18,12.25361111,0,Jan,Wednesday,2.3,4.6,83,63.2,80.42,190.07
6455,MS1-2,Private,2.74,1.163055556,7,Jan,Wednesday,2.3,4.6,83,1811.8,73.937,146.86
6456,Share-31,Shared,6.86,3.692222222,11,Jan,Wednesday,2.3,4.6,83,931.4,0.0,0.0
6457,SR2-3,Private,19.38,5.314722222,13,Jan,Wednesday,2.3,4.6,83,1045.2,8.217,16.434
6458,MS22-1,Private,26.9,3.735,14,Jan,Wednesday,2.3,4.6,83,1334.2,7.2,14.4
6459,Ris-1,Private,12.66,2.824722222,14,Jan,Wednesday,2.3,4.6,83,1334.2,7.2,14.4
6460,UT15-1,Private,8.14,21.93138889,14,Jan,Wednesday,2.3,4.6,83,1334.2,7.2,14.4
6461,Bl2-6,Private,10.56,19.34277778,15,Jan,Wednesday,2.3,4.6,83,2133.8,7.2,21.41
6462,NR1-1,Private,5.43,1.541666667,15,Jan,Wednesday,2.3,4.6,83,2133.8,7.2,21.41
6463,Ris-2,Private,4.92,15.24805556,15,Jan,Wednesday,2.3,4.6,83,2133.8,7.2,21.41
6464,AsO6-1,Private,7.16,15.35638889,15,Jan,Wednesday,2.3,4.6,83,2133.8,7.2,21.41
6465,AsO4-2,Private,6.26,2.363888889,15,Jan,Wednesday,2.3,4.6,83,2133.8,7.2,21.41
6466,AsO10-2,Private,7.2,2.023611111,15,Jan,Wednesday,2.3,4.6,83,2133.8,7.2,21.41
6467,AsO8-4,Private,2.24,0.939722222,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6468,AsO4-3,Shared,12.42,3.691388889,16,Jan,Wednesday,2.3,4.6,83,1757.0,0.0,0.0
6469,AdO1-3,Private,27.34,3.866944444,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6470,Bl2-5,Private,4.29,1.279722222,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6471,AsO10-1,Private,1.82,0.504444444,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6472,Bl2-7,Private,3.45,19.25611111,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6473,UT7-3,Private,4.09,2.536944444,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6474,UT1-1,Private,0.85,0.235277778,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6475,UT15-2,Private,12.96,3.539722222,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6476,Bl2-3,Private,23.67,14.48416667,16,Jan,Wednesday,2.3,4.6,83,1757.0,6.996,47.304
6477,AsO10-4,Private,24.73,14.10916667,17,Jan,Wednesday,2.3,4.6,83,1217.4,16.557,76.526
6478,Share-36,Shared,8.27,4.190555556,17,Jan,Wednesday,2.3,4.6,83,1217.4,0.0,0.78
6479,NR1-1,Private,6.36,13.38694444,17,Jan,Wednesday,2.3,4.6,83,1217.4,16.557,76.526
6480,Bl2-5,Private,4.54,1.658888889,18,Jan,Wednesday,2.3,4.6,83,991.4,25.275,68.31
6481,Bl2-8,Private,22.04,12.72305556,18,Jan,Wednesday,2.3,4.6,83,991.4,25.275,68.31
6482,AdO1-2,Private,7.81,17.40555556,18,Jan,Wednesday,2.3,4.6,83,991.4,25.275,68.31
6483,AsO4-1,Private,9.7,12.83527778,18,Jan,Wednesday,2.3,4.6,83,991.4,25.275,68.31
6484,MS1-2,Private,8.12,12.66722222,18,Jan,Wednesday,2.3,4.6,83,991.4,25.275,68.31
6485,NR1-2,Private,2.99,11.94027778,18,Jan,Wednesday,2.3,4.6,83,991.4,25.275,68.31
6486,Share-20,Shared,3.75,1.079722222,19,Jan,Wednesday,2.3,4.6,83,855.0,0.869,17.402
6487,UT7-2,Private,11.42,12.51694444,19,Jan,Wednesday,2.3,4.6,83,855.0,26.175,70.816
6488,SR2-3,Private,14.05,12.39444444,19,Jan,Wednesday,2.3,4.6,83,855.0,26.175,70.816
6489,Bl2-4,Private,14.16,48.76666667,19,Jan,Wednesday,2.3,4.6,83,855.0,26.175,70.816
6490,AdO3-1,Shared,8.68,13.33416667,19,Jan,Wednesday,2.3,4.6,83,855.0,0.869,17.402
6491,MS1-1,Private,7.95,17.51361111,20,Jan,Wednesday,2.3,4.6,83,749.2,30.05,92.428
6492,AdO3-3,Private,14.96,36.04666667,20,Jan,Wednesday,2.3,4.6,83,749.2,30.05,92.428
6493,AsO10-1,Private,6.84,10.8625,20,Jan,Wednesday,2.3,4.6,83,749.2,30.05,92.428
6494,UT15-2,Private,3.94,10.88805556,20,Jan,Wednesday,2.3,4.6,83,749.2,30.05,92.428
6495,AsO4-2,Private,2.59,9.653333333,20,Jan,Wednesday,2.3,4.6,83,749.2,30.05,92.428
6496,Share-8,Shared,15.87,11.30361111,21,Jan,Wednesday,2.3,4.6,83,583.4,3.446,14.092
6497,Ris-1,Private,24.29,14.94416667,21,Jan,Wednesday,2.3,4.6,83,583.4,40.69,132.43
6498,Bl2-5,Private,7.91,10.89583333,21,Jan,Wednesday,2.3,4.6,83,583.4,40.69,132.43
6499,UT7-3,Private,8.41,10.84666667,21,Jan,Wednesday,2.3,4.6,83,583.4,40.69,132.43
6500,AdO1-3,Private,31.69,9.568333333,21,Jan,Wednesday,2.3,4.6,83,583.4,40.69,132.43
6501,AsO4-3,Shared,8.32,10.34361111,22,Jan,Wednesday,2.3,4.6,83,426.6,2.9,7.2
6502,Bl2-2,Private,17.09,8.042777778,23,Jan,Wednesday,2.3,4.6,83,214.6,65.6,172.8
6503,AdO1-1,Private,21.31,8.211666667,6,Jan,Thursday,4.0,3.9,99,1002.0,91.183,187.066
6504,Ris-1,Private,0.86,0.149166667,12,Jan,Thursday,4.0,3.9,99,1013.8,18.022,41.438
6505,UT15-1,Private,8.05,26.88194444,14,Jan,Thursday,4.0,3.9,99,1427.6,14.4,28.8
6506,MS11-1,Private,18.48,5.513611111,14,Jan,Thursday,4.0,3.9,99,1427.6,14.4,28.8
6507,Bl2-5,Private,4.79,2.671388889,14,Jan,Thursday,4.0,3.9,99,1427.6,14.4,28.8
6508,Share-12,Shared,23.67,3.893611111,14,Jan,Thursday,4.0,3.9,99,1427.6,0.0,0.0
6509,AdA1-1,Private,4.97,6.259722222,15,Jan,Thursday,4.0,3.9,99,2194.2,11.872,40.164
6510,NR1-1,Private,6.16,20.49111111,15,Jan,Thursday,4.0,3.9,99,2194.2,11.872,40.164
6511,MS1-2,Private,5.67,7.488888889,15,Jan,Thursday,4.0,3.9,99,2194.2,11.872,40.164
6512,AsO8-4,Private,3.65,1.843055556,15,Jan,Thursday,4.0,3.9,99,2194.2,11.872,40.164
6513,Ris-2,Private,4.79,1.997222222,15,Jan,Thursday,4.0,3.9,99,2194.2,11.872,40.164
6514,UT1-1,Private,5.34,1.4625,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6515,AsO10-5,Private,10.8,1.462777778,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6516,Share-5,Shared,45.48,6.308888889,16,Jan,Thursday,4.0,3.9,99,1778.0,0.0,0.0
6517,AsO4-2,Private,2.93,1.052777778,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6518,AsO10-2,Private,11.4,15.34555556,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6519,UT7-1,Private,10.58,1.586944444,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6520,Share-7,Shared,11.73,2.088611111,16,Jan,Thursday,4.0,3.9,99,1778.0,0.0,0.0
6521,Bl2-8,Private,14.87,15.34361111,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6522,Bl2-7,Private,5.99,15.75444444,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6523,UT15-2,Private,7.0,1.918888889,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6524,AsO4-1,Private,0.98,0.265833333,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6525,SR14-1,Private,51.72,16.60972222,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6526,UT7-5,Private,9.39,15.42722222,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6527,Share-24,Shared,10.77,2.001111111,16,Jan,Thursday,4.0,3.9,99,1778.0,0.0,0.0
6528,UT7-3,Private,3.9,1.892222222,16,Jan,Thursday,4.0,3.9,99,1778.0,18.57,73.184
6529,AdO1-2,Private,6.39,20.83333333,17,Jan,Thursday,4.0,3.9,99,1222.2,29.862,83.37
6530,AsO6-1,Private,7.11,16.41361111,17,Jan,Thursday,4.0,3.9,99,1222.2,29.862,83.37
6531,AsO4-1,Private,6.97,5.336944444,17,Jan,Thursday,4.0,3.9,99,1222.2,29.862,83.37
6532,Share-33,Shared,10.71,2.971944444,17,Jan,Thursday,4.0,3.9,99,1222.2,0.0,1.17
6533,UT2-1,Private,7.68,2.145,18,Jan,Thursday,4.0,3.9,99,1086.8,30.942,97.7
6534,UT15-2,Private,10.65,13.07611111,19,Jan,Thursday,4.0,3.9,99,955.6,38.589,117.818
6535,AsO10-5,Private,66.68,11.84333333,19,Jan,Thursday,4.0,3.9,99,955.6,38.589,117.818
